,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
1663,LW,"Lamb Weston Holdings, Inc.",61.78,9030000000,2016,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lw
1664,LCI,Lannett Co Inc,15.55,588470000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lci
1665,LPI,"Laredo Petroleum, Inc.",8.57,2070000000,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lpi
1666,LVS,Las Vegas Sands Corp.,69.22,54610000000,2004,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/lvs
1667,LHO,LaSalle Hotel Properties,29.37,3320000000,1998,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lho
1668,LHO^I,LaSalle Hotel Properties,24.222,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lho^i
1669,LHO^J,LaSalle Hotel Properties,24.3502,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lho^j
1670,LTM,LATAM Airlines Group S.A.,15.63,9480000000,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ltm
1671,LDF,"Latin American Discovery Fund, Inc. (The)",12.07,81100000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ldf
1672,LGI,Lazard Global Total Return and Income Fund,17.9311,172230000,2004,n/a,n/a,https://www.nasdaq.com/symbol/lgi
1673,LAZ,Lazard Ltd.,52.3,6790000000,2005,Finance,Investment Managers,https://www.nasdaq.com/symbol/laz
1674,LOR,"Lazard World Dividend & Income Fund, Inc.",11.44,78710000,2005,n/a,n/a,https://www.nasdaq.com/symbol/lor
1675,LZB,La-Z-Boy Incorporated,30.25,1420000000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/lzb
1676,LCII,LCI Industries ,100.2,2500000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lcii
1677,LFGR,Leaf Group Ltd.,7.1,173680000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/lfgr
1678,LEA,Lear Corporation,189.21,12540000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/lea
1679,LEE,"Lee Enterprises, Incorporated",2.05,117020000,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/lee
1680,LGC,Legacy Acquisition Corp.,9.55,286500000,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lgc
1681,LGC.U,Legacy Acquisition Corp.,n/a,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/lgc.u
1682,LGC.WS,Legacy Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lgc.ws
1683,LM,"Legg Mason, Inc.",39.52,3340000000,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/lm
1684,LMHA,"Legg Mason, Inc.",26.152,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmha
1685,LMHB,"Legg Mason, Inc.",23.93,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmhb
1686,LEG,"Leggett & Platt, Incorporated",43.93,5790000000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/leg
1687,JBK,Lehman ABS Corporation,25.3497,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbk
1688,KTH,Lehman ABS Corporation,32.8,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/kth
1689,KTN,Lehman ABS Corporation,30.9223,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktn
1690,KTP,Lehman ABS Corporation,13.45,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktp
1691,LDOS,"Leidos Holdings, Inc.",64.86,9840000000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ldos
1692,LEJU,Leju Holdings Limited,1.12,152060000,2014,Finance,Real Estate,https://www.nasdaq.com/symbol/leju
1693,LC,LendingClub Corporation,3.41,1420000000,2014,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/lc
1694,LEN,Lennar Corporation,61.58,20020000000,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len
1695,LEN.B,Lennar Corporation,n/a,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len.b
1696,LII,"Lennox International, Inc.",199.9,8230000000,1999,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lii
1697,LHC,Leo Holdings Corp.,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/lhc
1698,LHC.U,Leo Holdings Corp.,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/lhc.u
1699,LHC.WS,Leo Holdings Corp.,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lhc.ws
1700,LUK,Leucadia National Corporation,21.77,7760000000,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/luk
1701,LXP,Lexington Realty Trust,7.94,1910000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lxp
1702,LXP^C,Lexington Realty Trust,49.085,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lxp^c
1703,LPL,"LG Display Co., Ltd.",11.33,8110000000,2004,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lpl
1704,USA,Liberty All-Star Equity Fund,6.09,1160000000,1986,n/a,n/a,https://www.nasdaq.com/symbol/usa
1705,ASG,"Liberty All-Star Growth Fund, Inc.",5.93,158340000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asg
1706,LBRT,Liberty Oilfield Services Inc.,17.52,2070000000,2018,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/lbrt
1707,LPT,Liberty Property Trust,39.2,5780000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lpt
1708,LSI,"Life Storage, Inc.",85.18,3960000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lsi
1709,LITB,"LightInTheBox Holding Co., Ltd.",2.2,149170000,2013,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/litb
1710,LNC,Lincoln National Corporation,69.16,15090000000,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/lnc
1711,LNC.WS,Lincoln National Corporation,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lnc.ws
1712,LNN,Lindsay Corporation,86.02,925340000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lnn
1713,LN,LINE Corporation,39.75,9440000000,2016,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ln
1714,LKM,Link Motion Inc.,1.73,169050000,2011,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/lkm
1715,LGF.A,Lions Gate Entertainment Corporation,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lgf.a
1716,LGF.B,Lions Gate Entertainment Corporation,n/a,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/lgf.b
1717,LAD,"Lithia Motors, Inc.",100.99,2530000000,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lad
1718,LAC,Lithium Americas Corp.,5.36,474420000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/lac
1719,LYV,"Live Nation Entertainment, Inc.",37.75,7860000000,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/lyv
1720,LYG,Lloyds Banking Group Plc,3.79,68250000000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/lyg
1721,SCD,LMP Capital and Income Fund Inc.,12.5,224790000,2004,n/a,n/a,https://www.nasdaq.com/symbol/scd
1722,LMT,Lockheed Martin Corporation,334.66,95650000000,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/lmt
1723,L,Loews Corporation,49.38,16020000000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/l
1724,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,21.99,2620000000,2017,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/loma
1725,LPX,Louisiana-Pacific Corporation,29.54,4280000000,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/lpx
1726,LOW,"Lowe&#39;s Companies, Inc.",88.24,72870000000,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/low
1727,LXU,Lsb Industries Inc.,5.92,169330000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lxu
1728,LKSD,"LSC Communications, Inc.",14.95,520930000,2016,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/lksd
1729,LTC,"LTC Properties, Inc.",37.49,1490000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ltc
1730,LUB,"Luby&#39;s, Inc.",2.83,83040000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/lub
1731,LL,"Lumber Liquidators Holdings, Inc",22.96,654140000,2007,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/ll
1732,LXFR,Luxfer Holdings PLC,13.05,345880000,2012,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lxfr
1733,LXFT,"Luxoft Holding, Inc.",39.2,1330000000,2013,Technology,EDP Services,https://www.nasdaq.com/symbol/lxft
1734,LDL,"Lydall, Inc.",47.35,821700000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ldl
1735,WLH,Lyon William Homes,28.51,1110000000,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/wlh
1736,LYB,LyondellBasell Industries NV,100.79,39770000000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/lyb
1737,MTB,M&T Bank Corporation,181.69,26980000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mtb
1738,MTB.WS,M&T Bank Corporation,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtb.ws
1739,MTB^,M&T Bank Corporation,1022.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtb^
1740,MTB^C,M&T Bank Corporation,1020,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtb^c
1741,MDC,"M.D.C. Holdings, Inc.",28.82,1620000000,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mdc
1742,MHO,"M/I Homes, Inc.",33.35,952570000,1993,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mho
1743,MAC,Macerich Company (The),57.35,8080000000,1994,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mac
1744,CLI,Mack-Cali Realty Corporation,16.99,1530000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cli
1745,MFD,Macquarie First Trust Global,11.74,100230000,2004,n/a,n/a,https://www.nasdaq.com/symbol/mfd
1746,MGU,Macquarie Global Infrastructure Total Return Fund Inc.,22.24,277290000,2005,n/a,n/a,https://www.nasdaq.com/symbol/mgu
1747,MIC,Macquarie Infrastructure Corporation ,38.39,3260000000,2004,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/mic
1748,BMA,Macro Bank Inc.,108.4,7260000000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bma
1749,M,Macy&#39;s Inc,29.8,9080000000,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/m
1750,MCN,Madison Covered Call & Equity Strategy Fund,7.2,138730000,2004,n/a,n/a,https://www.nasdaq.com/symbol/mcn
1751,MSP,Madison Strategic Sector Premium Fund,11.3,65520000,2005,n/a,n/a,https://www.nasdaq.com/symbol/msp
1752,MMP,Magellan Midstream Partners L.P.,60.32,13760000000,n/a,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/mmp
1753,MGA,"Magna International, Inc.",58.58,20990000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mga
1754,MX,MagnaChip Semiconductor Corporation,9.1,311250000,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/mx
1755,MH^A,"Maiden Holdings, Ltd.",19.15,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^a
1756,MH^C,"Maiden Holdings, Ltd.",17.44,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^c
1757,MH^D,"Maiden Holdings, Ltd.",16.51,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^d
1758,MHLA,"Maiden Holdings, Ltd.",17.51,n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhla
1759,MHNC,"Maiden Holdings, Ltd.",19.48,n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhnc
1760,MAIN,Main Street Capital Corporation,37.3,2190000000,2007,n/a,n/a,https://www.nasdaq.com/symbol/main
1761,MMD,MainStay MacKay DefinedTerm Municipal Opportunitie,19.05,524910000,2012,n/a,n/a,https://www.nasdaq.com/symbol/mmd
1762,MNK,Mallinckrodt plc,14.48,1250000000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnk
1763,MZF,Managed Duration Investment Grade Municipal Fund,13.8,93850000,2003,n/a,n/a,https://www.nasdaq.com/symbol/mzf
1764,MANU,Manchester United Ltd.,19.3,3170000000,2012,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/manu
1765,MTW,"Manitowoc Company, Inc. (The)",27.83,985890000,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/mtw
1766,MN,"Manning & Napier, Inc.",3.6,54950000,2011,Finance,Investment Managers,https://www.nasdaq.com/symbol/mn
1767,MAN,ManpowerGroup,110.78,7330000000,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/man
1768,MFC,Manulife Financial Corp,18.21,36110000000,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/mfc
1769,MRO,Marathon Oil Corporation,16.24,13800000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mro
1770,MPC,Marathon Petroleum Corporation,72.45,34370000000,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/mpc
1771,MMI,"Marcus & Millichap, Inc.",34.73,1340000000,2013,Finance,Real Estate,https://www.nasdaq.com/symbol/mmi
1772,MCS,Marcus Corporation (The),30.85,862730000,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/mcs
1773,MRIN,Marin Software Incorporated,6.5,37360000,2013,Technology,EDP Services,https://www.nasdaq.com/symbol/mrin
1774,MPX,Marine Products Corporation,14.08,487320000,n/a,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mpx
1775,HZO,"MarineMax, Inc.",18.5,491670000,1998,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/hzo
1776,MKL,Markel Corporation,1148.16,15960000000,1986,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mkl
1777,VAC,Marriot Vacations Worldwide Corporation,131.15,3480000000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/vac
1778,MMC,"Marsh & McLennan Companies, Inc.",80.72,41030000000,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/mmc
1779,MLM,"Martin Marietta Materials, Inc.",202.22,12700000000,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/mlm
1780,MAS,Masco Corporation,40.19,12510000000,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/mas
1781,DOOR,Masonite International Corporation,61.65,1730000000,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/door
1782,MTZ,"MasTec, Inc.",46.55,3830000000,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/mtz
1783,MA,Mastercard Incorporated,169.7,1.88E+11,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ma
1784,MTDR,Matador Resources Company,27.6,3020000000,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mtdr
1785,MTRN,Materion Corporation,51.25,1030000000,n/a,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/mtrn
1786,MATX,"Matson, Inc.",28.23,1200000000,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/matx
1787,MLP,"Maui Land & Pineapple Company, Inc.",11.75,225400000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/mlp
1788,MAXR,Maxar Technologies Ltd.,44.75,2520000000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/maxr
1789,MMS,"Maximus, Inc.",65.59,4280000000,1997,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mms
1790,MXL,"MaxLinear, Inc",22.38,1510000000,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxl
1791,MBI,"MBIA, Inc.",9.23,824480000,1987,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mbi
1792,MKC,"McCormick & Company, Incorporated",104.2,13680000000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc
1793,MKC.V,"McCormick & Company, Incorporated",n/a,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc.v
1794,MDR,"McDermott International, Inc.",5.61,1600000000,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mdr
1795,MCD,McDonald&#39;s Corporation,161.25,1.28E+11,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/mcd
1796,MUX,McEwen Mining Inc.,2.06,694400000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mux
1797,MCK,McKesson Corporation,139.71,28830000000,n/a,Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/mck
1798,MDU,"MDU Resources Group, Inc.",27.94,5460000000,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/mdu
1799,MTL,Mechel PAO,4.26,886660000,2004,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/mtl
1800,MTL^,Mechel PAO,1.18,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtl^
1801,MRT,"MedEquities Realty Trust, Inc.",9.99,318550000,2016,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mrt
1802,MPW,"Medical Properties Trust, Inc.",12.69,4630000000,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mpw
1803,MED,MEDIFAST INC,97.26,1170000000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/med
1804,MCC,Medley Capital Corporation,4.08,222250000,2011,n/a,n/a,https://www.nasdaq.com/symbol/mcc
1805,MCV,Medley Capital Corporation,25.1001,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mcv
1806,MCX,Medley Capital Corporation,25.6048,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/mcx
1807,MDLQ,Medley LLC,25.2502,n/a,2017,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlq
1808,MDLX,Medley LLC,24.8048,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlx
1809,MDLY,Medley Management Inc.,5.95,173440000,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdly
1810,MD,"Mednax, Inc",54.67,5160000000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/md
1811,MDT,Medtronic plc,77.64,1.05E+11,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/mdt
1812,MRK,"Merck & Company, Inc.",53.36,1.44E+11,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrk
1813,MCY,Mercury General Corporation,45.97,2540000000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mcy
1814,MDP,Meredith Corporation,53.6,2400000000,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/mdp
1815,MTH,Meritage Corporation,46,1870000000,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mth
1816,MTOR,"Meritor, Inc.",20.22,1800000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mtor
1817,MER^K,"Merrill Lynch & Co., Inc.",25.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mer^k
1818,MER^P,"Merrill Lynch & Co., Inc.",26.22,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mer^p
1819,PIY,"Merrill Lynch Depositor, Inc.",14.79,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/piy
1820,MTR,Mesa Royalty Trust,14.55,27120000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mtr
1821,MSB,Mesabi Trust,24.9,326690000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/msb
1822,MEI,"Methode Electronics, Inc.",38.45,1420000000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mei
1823,MET,"MetLife, Inc.",45.27,46930000000,2000,Finance,Life Insurance,https://www.nasdaq.com/symbol/met
1824,MET^A,"MetLife, Inc.",25.08,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/met^a
1825,MCB,Metropolitan Bank Holding Corp.,43.66,357790000,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/mcb
1826,MTD,"Mettler-Toledo International, Inc.",555.26,14130000000,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/mtd
1827,MXE,"Mexico Equity and Income Fund, Inc. (The)",11.15,77860000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mxe
1828,MXF,"Mexico Fund, Inc. (The)",16.47,247510000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mxf
1829,MFA,"MFA Financial, Inc.",7.49,2980000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mfa
1830,MFA^B,"MFA Financial, Inc.",25.59,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mfa^b
1831,MFO,"MFA Financial, Inc.",25.992,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mfo
1832,MFCB,MFC Bancorp Ltd.,6.2,77720000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/mfcb
1833,MCR,MFS Charter Income Trust,8.12,404510000,1989,n/a,n/a,https://www.nasdaq.com/symbol/mcr
1834,MGF,MFS Government Markets Income Trust,4.61,150290000,1987,n/a,n/a,https://www.nasdaq.com/symbol/mgf
1835,MIN,MFS Intermediate Income Trust,3.95,465040000,1988,n/a,n/a,https://www.nasdaq.com/symbol/min
1836,MMT,MFS Multimarket Income Trust,5.74,409710000,1987,n/a,n/a,https://www.nasdaq.com/symbol/mmt
1837,MFM,MFS Municipal Income Trust,6.6,271840000,1986,n/a,n/a,https://www.nasdaq.com/symbol/mfm
1838,MFV,MFS Special Value Trust,6.55,46400000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mfv
1839,MTG,MGIC Investment Corporation,12.82,4750000000,1991,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mtg
1840,MGP,MGM Growth Properties LLC,26.44,7030000000,2016,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mgp
1841,MGM,MGM Resorts International,34.13,19340000000,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mgm
1842,KORS,Michael Kors Holdings Limited,64.86,9870000000,2011,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kors
1843,MFGP,Micro Focus Intl PLC,15.65,6820000000,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mfgp
1844,MAA,"Mid-America Apartment Communities, Inc.",91.98,10460000000,1994,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/maa
1845,MAA^I,"Mid-America Apartment Communities, Inc.",64.845,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/maa^i
1846,MSL,MidSouth Bancorp,13.15,218580000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/msl
1847,MPO,"MIDSTATES PETROLEUM COMPANY, INC.",13.89,350790000,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mpo
1848,MCRN,Milacron Holdings Corp.,19.39,1350000000,2015,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mcrn
1849,MLR,"Miller Industries, Inc.",25.4,289160000,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/mlr
1850,HIE,Miller/Howard High Income Equity Fund,11.37,152600000,2014,n/a,n/a,https://www.nasdaq.com/symbol/hie
1851,MTX,Minerals Technologies Inc.,66.55,2350000000,1992,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/mtx
1852,MP^D,Mississippi Power Company,25.8599,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mp^d
1853,MG,Mistras Group Inc,19.58,554150000,2009,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/mg
1854,MUFG,Mitsubishi UFJ Financial Group Inc,6.45,84900000000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/mufg
1855,MIXT,MiX Telematics Limited,15.7,351290000,2013,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mixt
1856,MFG,"Mizuho Financial Group, Inc.",3.55,45020000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mfg
1857,MBT,Mobile TeleSystems OJSC,11,10750000000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/mbt
1858,MODN,"Model N, Inc.",17.45,514480000,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/modn
1859,MOD,Modine Manufacturing Company,20.85,1050000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mod
1860,MC,Moelis & Company,50.5,2020000000,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/mc
1861,MHK,"Mohawk Industries, Inc.",236.08,17570000000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/mhk
1862,MOH,Molina Healthcare Inc,80.67,4840000000,2003,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/moh
1863,TAP,Molson Coors Brewing  Company,73.16,11910000000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/tap
1864,TAP.A,Molson Coors Brewing  Company,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tap.a
1865,MNR,Monmouth Real Estate Investment Corporation,14.97,1170000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mnr
1866,MNR^C,Monmouth Real Estate Investment Corporation,23.98,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mnr^c
1867,MON,Monsanto Company,117.86,51950000000,n/a,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/mon
1868,MCO,Moody&#39;s Corporation,158.99,30380000000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mco
1869,MOG.A,Moog Inc.,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mog.a
1870,MOG.B,Moog Inc.,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mog.b
1871,MS,Morgan Stanley,53.04,95040000000,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ms
