,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
1570,LINK,"Interlink Electronics, Inc.",5.61,41190000,n/a,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/link
1571,IMI,"Intermolecular, Inc.",1.23,60980000,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/imi
1572,INAP,Internap Corporation,10.94,219470000,1999,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/inap
1573,IBOC,International Bancshares Corporation,38.95,2570000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/iboc
1574,ISCA,International Speedway Corporation,39.6,1750000000,1996,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/isca
1575,IGLD,Internet Gold Golden Lines Ltd.,4.67,89680000,1999,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/igld
1576,IIJI,"Internet Initiative Japan, Inc.",9.9098,893130000,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/iiji
1577,IDXG,"Interpace Diagnostics Group, Inc.",0.92,25640000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/idxg
1578,XENT,"Intersect ENT, Inc.",36.6,1090000000,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/xent
1579,INTX,"Intersections, Inc.",2.24,54250000,2004,Technology,EDP Services,https://www.nasdaq.com/symbol/intx
1580,IVAC,"Intevac, Inc.",6.3,138970000,1995,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ivac
1581,INTL,INTL FCStone Inc.,42.37,798440000,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/intl
1582,ITCI,Intra-Cellular Therapies Inc.,19.42,1060000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/itci
1583,IIN,IntriCon Corporation,20.05,139020000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/iin
1584,INTU,Intuit Inc.,167.68,42940000000,1993,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/intu
1585,ISRG,"Intuitive Surgical, Inc.",396.55,44830000000,2000,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/isrg
1586,ISTR,Investar Holding Corporation,25.25,240230000,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/istr
1587,ISBC,"Investors Bancorp, Inc.",13.34,4050000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/isbc
1588,ITIC,Investors Title Company,197.4,372270000,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/itic
1589,NVIV,InVivo Therapeutics Holdings Corp.,0.5005,19050000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nviv
1590,IVTY,"Invuity, Inc.",4.15,71410000,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ivty
1591,IONS,"Ionis Pharmaceuticals, Inc.",40.68,5100000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ions
1592,IOVA,"Iovance Biotherapeutics, Inc.",13.85,1240000000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/iova
1593,IPAS,iPass Inc.,0.35,24620000,2003,Technology,EDP Services,https://www.nasdaq.com/symbol/ipas
1594,IPGP,IPG Photonics Corporation,222.47,12030000000,2006,Technology,Semiconductors,https://www.nasdaq.com/symbol/ipgp
1595,IPIC,iPic Entertainment Inc.,11.48,128290000,2018,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ipic
1596,CLRG,IQ Chaikin U.S. Large Cap ETF,24.65,285940000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clrg
1597,CSML,IQ Chaikin U.S. Small Cap ETF,27.11,437830000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csml
1598,IQ,"iQIYI, Inc.",16.02,11340000000,2018,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/iq
1599,IRMD,iRadimed Corporation,14.35,152180000,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irmd
1600,IRTC,"iRhythm Technologies, Inc.",60.37,1420000000,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irtc
1601,IRIX,IRIDEX Corporation,5.67,65930000,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/irix
1602,IRDM,Iridium Communications Inc,11.7,1280000000,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdm
1603,IRDMB,Iridium Communications Inc,406.98,203490000,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdmb
1604,IRBT,iRobot Corporation,66.42,1860000000,2005,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/irbt
1605,IRWD,"Ironwood Pharmaceuticals, Inc.",14.36,2170000000,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/irwd
1606,IRCP,IRSA Propiedades Comerciales S.A.,45,1420000000,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/ircp
1607,PMPT,iSectors Post-MPT Growth ETF,26.03,13020000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pmpt
1608,SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,49.73,780760000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slqd
1609,CSJ,iShares 1-3 Year Credit Bond ETF,103.83,10780000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csj
1610,ISHG,iShares 1-3 Year International Treasury Bond ETF,86.54,86540000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ishg
1611,SHY,iShares 1-3 Year Treasury Bond ETF,83.49,11910000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shy
1612,TLT,iShares 20+ Year Treasury Bond ETF,121.1,6990000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tlt
1613,IEI,iShares 3-7 Year Treasury Bond ETF,120.43,7260000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iei
1614,IEF,iShares 7-10 Year Treasury Bond ETF,102.92,8250000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ief
1615,AIA,iShares Asia 50 ETF,66.12,932290000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aia
1616,COMT,iShares Commodities Select Strategy ETF,36.3,355740000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/comt
1617,ISTB,iShares Core 1-5 Year USD Bond ETF,49.301,1840000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/istb
1618,IXUS,iShares Core MSCI Total International Stock ETF,62.46,9540000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ixus
1619,IUSG,iShares Core S&P U.S. Growth ETF,53.67,3630000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusg
1620,IUSV,iShares Core S&P U.S. Value ETF,52.56,3420000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusv
1621,IUSB,iShares Core Total USD Bond Market ETF,49.79,2100000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusb
1622,HEWG,iShares Currency Hedged MSCI Germany ETF,27.48,612800000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hewg
1623,SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,24.64,27100000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/susb
1624,SUSC,iShares ESG USD Corporate Bond ETF,24.626,12310000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/susc
1625,XT,iShares Exponential Technologies ETF,35.62,2150000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/xt
1626,FALN,iShares Fallen Angels USD Bond ETF,26.45,63480000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/faln
1627,IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,40.8971,42940000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifeu
1628,IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,29.66,522020000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifgl
1629,IGF,iShares Global Infrastructure ETF,42.76,2510000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igf
1630,GNMA,iShares GNMA Bond ETF,48.65,114330000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gnma
1631,HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,50.08,10020000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hyxe
1632,CIU,iShares Intermediate Credit Bond ETF,106.99,7200000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ciu
1633,IGOV,iShares International Treasury Bond ETF,51.4,1030000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igov
1634,EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,112.57,12100000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emb
1635,MBB,iShares MBS ETF,104.39,12260000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mbb
1636,JKI,iShares Morningstar Mid-Cap ETF,154.4437,409280000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jki
1637,ACWX,iShares MSCI ACWI ex US Index Fund,49.29,3140000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwx
1638,ACWI,iShares MSCI ACWI Index Fund,70.82,8270000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwi
1639,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,75.37,4810000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aaxj
1640,EWZS,iShares MSCI Brazil Small-Cap ETF,16.77,77980000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ewzs
1641,MCHI,iShares MSCI China ETF,66.2,3320000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mchi
1642,ESGD,iShares MSCI EAFE ESG Optimized ETF,67.01,214430000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esgd
1643,SCZ,iShares MSCI EAFE Small-Cap ETF,64.72,10630000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/scz
1644,ESGE,iShares MSCI EM ESG Optimized ETF,73.7,287430000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esge
1645,EEMA,iShares MSCI Emerging Markets Asia Index Fund,72.87,608460000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eema
1646,EMXC,iShares MSCI Emerging Markets ex China ETF,54,10800000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emxc
1647,EUFN,iShares MSCI Europe Financials Sector Index Fund,22.96,2400000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eufn
1648,IEUS,iShares MSCI Europe Small-Cap ETF,57.8656,257500000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ieus
1649,RING,iShares MSCI Global Gold Miners ETF,17.8,299930000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ring
1650,MPCT,iShares MSCI Global Impact ETF,58.58,35150000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mpct
1651,ENZL,iShares MSCI New Zealand ETF,48.93,144340000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/enzl
1652,QAT,iShares MSCI Qatar ETF,16.62,51520000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qat
1653,TUR,iShares MSCI Turkey ETF,41,287000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tur
1654,UAE,iShares MSCI UAE ETF,16.2,38880000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/uae
1655,ESGU,iShares MSCI USA ESG Optimized ETF,56.7,59540000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esgu
1656,IBB,iShares Nasdaq Biotechnology Index Fund,101.03,8530000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ibb
1657,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,171.54,1560000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/soxx
1658,AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,26.26,9190000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amca
1659,EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,31.76,41290000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emif
1660,ICLN,iShares S&P Global Clean Energy Index Fund,9.62,160650000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/icln
1661,WOOD,iShares S&P Global Timber & Forestry Index Fund,79.75,449790000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wood
1662,INDY,iShares S&P India Nifty 50 Index Fund,35.39,1130000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/indy
1663,IJT,iShares S&P Small-Cap 600 Growth ETF,172.91,5140000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ijt
1664,DVY,iShares Select Dividend ETF,94.7,16650000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvy
1665,SHV,iShares Short Treasury Bond ETF,110.27,11870000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shv
1666,CRED,iShares U.S. Credit Bond ETF,108.8,1500000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cred
1667,PFF,iShares U.S. Preferred Stock ETF,37.2,16440000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pff
1668,ISRL,"Isramco, Inc.",106.9,290520000,1983,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/isrl
1669,ITI,"Iteris, Inc.",4.5,148830000,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/iti
1670,ITRI,"Itron, Inc.",68.15,2670000000,1993,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/itri
1671,ITRN,Ituran Location and Control Ltd.,32.05,672030000,2005,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/itrn
1672,ITUS,ITUS Corporation,4.54,75510000,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/itus
1673,IVENC,Ivy NextShares,99.98,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivenc
1674,IVFGC,Ivy NextShares,100.02,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivfgc
1675,IVFVC,Ivy NextShares,100.02,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivfvc
1676,IZEA,IZEA Inc.,2.34,13400000,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/izea
1677,JJSF,J & J Snack Foods Corp.,138.48,2590000000,1986,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jjsf
1678,MAYS,"J. W. Mays, Inc.",37.25,75090000,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/mays
1679,JBHT,"J.B. Hunt Transport Services, Inc.",109.93,12070000000,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/jbht
1680,JCOM,"j2 Global, Inc.",77.11,3790000000,1999,Technology,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcom
1681,JASO,"JA Solar Holdings, Co., Ltd.",7.06,335950000,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/jaso
1682,JKHY,"Jack Henry & Associates, Inc.",118.38,9150000000,1985,Technology,EDP Services,https://www.nasdaq.com/symbol/jkhy
1683,JACK,Jack In The Box Inc.,86.54,2560000000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jack
1684,JXSB,Jacksonville Bancorp Inc.,33.27,60370000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/jxsb
1685,JAGX,"Jaguar Health, Inc.",0.182,25280000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jagx
1686,JAKK,"JAKKS Pacific, Inc.",2.275,66340000,1996,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jakk
1687,JMBA,"Jamba, Inc.",8.81,137330000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jmba
1688,JRVR,"James River Group Holdings, Ltd.",35.66,1070000000,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/jrvr
1689,SGQI,Janus Henderson SG Global Quality Income ETF,26.7912,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sgqi
1690,JSML,Janus Henderson Small Cap Growth Alpha ETF,36.949,7460000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jsml
1691,JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,39.212,13800000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jsmd
1692,JASN,"Jason Industries, Inc.",3.14,85960000,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasn
1693,JASNW,"Jason Industries, Inc.",0.02,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasnw
1694,JAZZ,Jazz Pharmaceuticals plc,149.91,9560000000,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jazz
1695,JD,"JD.com, Inc.",39.23,55860000000,2014,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/jd
1696,JSYN,Jensyn Acquistion Corp.,10.55,35280000,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsyn
1697,JSYNR,Jensyn Acquistion Corp.,0.47,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynr
1698,JSYNU,Jensyn Acquistion Corp.,11.1,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynu
1699,JSYNW,Jensyn Acquistion Corp.,0.249,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynw
1700,JBLU,JetBlue Airways Corporation,19.95,6420000000,2002,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/jblu
1701,JTPY,JetPay Corporation,2.25,34670000,2011,Finance,Business Services,https://www.nasdaq.com/symbol/jtpy
1702,JCTCF,Jewett-Cameron Trading Company,14.6,32620000,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/jctcf
1703,JMU,JMU Limited,0.7999,65580000,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/jmu
1704,JBSS,"John B. Sanfilippo & Son, Inc.",57.51,652260000,1991,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jbss
1705,JOUT,Johnson Outdoors Inc.,62.91,628800000,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jout
1706,JNCE,"Jounce Therapeutics, Inc.",18.48,598600000,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/jnce
1707,JNP,"Juniper Pharmaceuticals, Inc.",10.4,114140000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jnp
1708,KTWO,"K2M Group Holdings, Inc.",18.79,815260000,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ktwo
1709,KALU,Kaiser Aluminum Corporation,101.29,1700000000,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/kalu
1710,KALA,"Kala Pharmaceuticals, Inc.",16.41,402970000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kala
1711,KALV,"KalVista Pharmaceuticals, Inc.",9.06,97810000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kalv
1712,KMDA,Kamada Ltd.,4.6,185210000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmda
1713,KNDI,"Kandi Technologies Group, Inc.",4.7,253650000,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/kndi
1714,KPTI,Karyopharm Therapeutics Inc.,12.48,619670000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kpti
1715,KAAC,Kayne Anderson Acquisition Corp.,9.79,461750000,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaac
1716,KAACU,Kayne Anderson Acquisition Corp.,10.14,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaacu
1717,KAACW,Kayne Anderson Acquisition Corp.,0.93,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaacw
1718,KZIA,Kazia Therapeutics Limited,5.42,26240000,n/a,Capital Goods,Miscellaneous,https://www.nasdaq.com/symbol/kzia
1719,KBLM,KBL Merger Corp. IV,9.88,41510000,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblm
1720,KBLMR,KBL Merger Corp. IV,0.3623,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmr
1721,KBLMU,KBL Merger Corp. IV,10.4499,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmu
1722,KBLMW,KBL Merger Corp. IV,0.23,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmw
1723,KBSF,KBS Fashion Group Limited,4.75,8410000,2013,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kbsf
1724,KCAP,"KCAP Financial, Inc.",3.15,117670000,2006,n/a,n/a,https://www.nasdaq.com/symbol/kcap
1725,KCAPL,"KCAP Financial, Inc.",25.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kcapl
1726,KRNY,Kearny Financial,13.05,1360000000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/krny
1727,KELYA,"Kelly Services, Inc.",29.04,1120000000,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelya
1729,KMPH,"KemPharm, Inc.",6.275,94780000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmph
1730,KFFB,Kentucky First Federal Bancorp,8.7,73470000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/kffb
1731,KERX,"Keryx Biopharmaceuticals, Inc.",4.17,496960000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kerx
1732,KEQU,Kewaunee Scientific Corporation,33.4146,91050000,n/a,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kequ
1733,KTCC,Key Tronic Corporation,6.9,74240000,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ktcc
1734,KFRC,"Kforce, Inc.",27.25,715600000,1995,Technology,Professional Services,https://www.nasdaq.com/symbol/kfrc
1735,KE,"Kimball Electronics, Inc.",16.3,435120000,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/ke
1736,KBAL,"Kimball International, Inc.",17.19,644360000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/kbal
1737,KIN,"Kindred Biosciences, Inc.",8.45,238200000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kin
1738,KGJI,Kingold Jewelry Inc.,1.35,89250000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/kgji
1739,KINS,"Kingstone Companies, Inc",16.8,179500000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kins
1740,KONE,Kingtone Wirelessinfo Solution Holding Ltd,4.44,6240000,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/kone
1741,KNSL,"Kinsale Capital Group, Inc.",50.4,1060000000,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/knsl
1742,KIRK,"Kirkland&#39;s, Inc.",10.06,158490000,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/kirk
1743,KTOV,Kitov Pharma Ltd.,2.18,24980000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktov
1744,KTOVW,Kitov Pharma Ltd.,0.6,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktovw
1745,KLAC,KLA-Tencor Corporation,104.07,16220000000,1980,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/klac
1746,KLXI,KLX Inc.,69.69,3540000000,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/klxi
1747,KONA,"Kona Grill, Inc.",1.85,18700000,2005,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/kona
1748,KOPN,Kopin Corporation,3.05,233400000,1992,Technology,Semiconductors,https://www.nasdaq.com/symbol/kopn
1749,KRNT,Kornit Digital Ltd.,13.1,449030000,2015,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/krnt
1750,KOSS,Koss Corporation,1.81,13360000,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/koss
1751,KWEB,KraneShares Trust KraneShares CSI China Internet ETF,59,200600000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kweb
1752,KTOS,"Kratos Defense & Security Solutions, Inc.",10.67,1100000000,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/ktos
1753,KRYS,"Krystal Biotech, Inc.",9.89,101940000,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/krys
1754,KLIC,"Kulicke and Soffa Industries, Inc.",24.47,1730000000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/klic
1755,KURA,"Kura Oncology, Inc.",16.7,557010000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kura
1756,KVHI,"KVH Industries, Inc.",10.25,179640000,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/kvhi
1757,FSTR,L.B. Foster Company,23.75,245720000,n/a,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/fstr
1758,LJPC,La Jolla Pharmaceutical Company,30.48,675690000,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ljpc
1759,LSBK,"Lake Shore Bancorp, Inc.",16.95,102950000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/lsbk
1760,LBAI,"Lakeland Bancorp, Inc.",19.8,939630000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lbai
1761,LKFN,Lakeland Financial Corporation,46.23,1170000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lkfn
1762,LAKE,"Lakeland Industries, Inc.",13.2,107130000,1986,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/lake
1763,LRCX,Lam Research Corporation,190.65,31070000000,1984,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lrcx
1764,LAMR,Lamar Advertising Company,63.9,6280000000,1996,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lamr
1765,LANC,Lancaster Colony Corporation,122.83,3370000000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lanc
1766,LCA,"Landcadia Holdings, Inc.",10.03,313440000,2016,Finance,Business Services,https://www.nasdaq.com/symbol/lca
1767,LCAHU,"Landcadia Holdings, Inc.",10.71,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/lcahu
1768,LCAHW,"Landcadia Holdings, Inc.",0.735,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/lcahw
1769,LNDC,Landec Corporation,13.5,371710000,1996,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lndc
1770,LARK,Landmark Bancorp Inc.,28.6,117380000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lark
1771,LMRK,Landmark Infrastructure Partners LP,16.1,399150000,2014,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrk
1772,LMRKO,Landmark Infrastructure Partners LP,24.15,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrko
1773,LMRKP,Landmark Infrastructure Partners LP,24.95,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrkp
